0.000000000000000000e+00 6.969762018586223018e-02
3.147888430450694348e-03 3.634164169337491535e-01
6.295776860901388695e-03 -2.187176623691623467e-01
9.443665291352083477e-03 1.105063498950816792e-01
1.259155372180277739e-02 1.707796456826392029e-01
1.573944215225347304e-02 -9.243848197852225224e-02
1.888733058270416695e-02 9.257774854211786586e-02
2.203521901315486087e-02 1.848963712288986538e-01
2.518310744360555478e-02 1.780699646258127045e-01
2.833099587405624870e-02 4.743541682770373580e-01
3.147888430450694608e-02 -6.275604300099302257e-02
3.462677273495763652e-02 -2.076024225994720085e-02
3.777466116540833391e-02 -1.205838170976020474e-01
4.092254959585902435e-02 2.376510195242708401e-01
4.407043802630972174e-02 3.194730474030417211e-01
4.721832645676041218e-02 -9.577794276279924524e-02
5.036621488721110956e-02 4.803982299010367552e-01
5.351410331766180695e-02 1.685651348494163759e-01
5.666199174811249739e-02 4.960267864403336002e-01
5.980988017856319477e-02 9.533499141704844526e-02
6.295776860901389216e-02 1.888711444303989295e-01
6.610565703946458260e-02 -1.988704759597632876e-02
6.925354546991527305e-02 -1.454602804749865474e-01
7.240143390036596349e-02 6.310010403093955222e-01
7.554932233081666781e-02 -2.686150875145012495e-01
7.869721076126735826e-02 -5.026122278029510060e-03
8.184509919171804870e-02 3.119027814015761235e-01
8.499298762216875303e-02 6.356171290801343465e-02
8.814087605261944347e-02 -3.139333109208468642e-01
9.128876448307013391e-02 -2.058978917337226655e-01
9.443665291352082436e-02 1.718287063163326245e-01
9.758454134397152868e-02 9.526258946330583288e-02
1.007324297744222191e-01 -6.022925235764231555e-02
1.038803182048729096e-01 3.243800776374977657e-01
1.070282066353236139e-01 7.343741851256091469e-02
1.101760950657743043e-01 3.065873073800610693e-01
1.133239834962249948e-01 2.902377900199152316e-01
1.164718719266756852e-01 1.019398183522694928e-01
1.196197603571263895e-01 1.645642143853733863e-01
1.227676487875770800e-01 -1.120700088144045564e-01
1.259155372180277843e-01 2.303048956777754841e-01
1.290634256484784748e-01 -1.695924779147372774e-01
1.322113140789291652e-01 6.664426443044087212e-02
1.353592025093798557e-01 1.360790925874176827e-01
1.385070909398305461e-01 -1.208764219635055370e-01
1.416549793702812365e-01 -3.392804173336461115e-02
1.448028678007319270e-01 2.014194880607696470e-01
1.479507562311826452e-01 1.695614431134452038e-01
1.510986446616333356e-01 -2.347589495791550518e-01
1.542465330920840261e-01 3.464798097337583593e-01
1.573944215225347165e-01 1.571968057434542099e-01
1.605423099529854070e-01 -5.325942982399542447e-02
