0.000000000000000000e+00 1.069697620185862341e+00
6.295776860901388661e-01 1.360273493505820941e+00
1.259155372180277732e+00 7.750064624187160689e-01
1.888733058270416709e+00 1.101107557069731513e+00
2.518310744360555464e+00 1.158268032030558725e+00
3.147888430450694663e+00 8.919472430280639408e-01
3.777466116540833418e+00 1.073871034470093466e+00
4.407043802630972174e+00 1.163107503191806558e+00
5.036621488721110929e+00 1.153209290656583619e+00
5.666199174811249684e+00 1.446432099391635973e+00
6.295776860901389327e+00 9.062709672551622075e-01
6.925354546991527194e+00 9.452263842910828551e-01
7.554932233081666837e+00 8.423730260461348429e-01
8.184509919171805592e+00 1.197588742747096813e+00
8.814087605261944347e+00 1.276402377419046053e+00
9.443665291352083102e+00 8.581537840224677804e-01
1.007324297744222186e+01 1.431343206723077799e+00
1.070282066353236061e+01 1.116534278291757110e+00
1.133239834962249937e+01 1.441031076422270685e+00
1.196197603571263812e+01 1.037385471208589482e+00
1.259155372180277865e+01 1.127978920662400908e+00
1.322113140789291563e+01 9.162891950735452262e-01
1.385070909398305439e+01 7.877956619958971229e-01
1.448028678007319314e+01 1.561347979308099321e+00
1.510986446616333367e+01 6.588342080921917310e-01
1.573944215225347243e+01 9.195369533569148768e-01
1.636901983834361118e+01 1.233591123806812906e+00
1.699859752443375172e+01 9.823868721243732560e-01
1.762817521052388869e+01 6.020402784186131839e-01
1.825775289661402567e+01 7.072358042796860200e-01
1.888733058270416620e+01 1.082134248756525530e+00
1.951690826879430674e+01 1.002751781243635065e+00
2.014648595488444371e+01 8.444554547906605313e-01
2.077606364097458069e+01 1.226272229245527479e+00
2.140564132706472122e+01 9.725490066809072687e-01
2.203521901315486176e+01 1.202930387158585468e+00
2.266479669924499873e+01 1.183824479343729141e+00
2.329437438533513571e+01 9.927822979732814357e-01
2.392395207142527624e+01 1.052674727799435273e+00
2.455352975751541678e+01 7.733208445552763877e-01
2.518310744360555731e+01 1.112988457750793581e+00
2.581268512969569429e+01 7.103962241086043683e-01
2.644226281578583126e+01 9.439506000601988189e-01
